Course Title,Course Info,Course Rating,Course Duration,Course Level,Source
Instructional Design Foundations and Applications,"Not specified
Instructional Design, Analysis for Instructional Design, Instructional System Design, Learning and Instructional Theories, Instructional Design Modeling",4.0,12.0,Not applicable,Coursera
Fundamentals of Graphic Design,"Implement the fundamentals of color: visual, rhythm, and pattern in design Use scale, weight, direction, texture, and space in a composition Typeset text and experiment with letter formsCreate your own series of images using different image making techniques  
Creativity, Graphics, Design Theory, Color Theory",4.8,15.0,Beginner,Coursera
Salesforce Sales Development Representative Professional Certificate,"Articulate the purpose of the Sales Development Representative role and develop strategies for your personal and professional success Prepare a professional portfolio and develop your personal brand to reflect your performance in the interview processApply the success-proven principles of the SV Academy Conversational Selling methodologyProblem-solve using the best-in-class tech tools of the SDR workflow
Sales, Time management, Cold Calling, Sales Development, interviewing",4.5,120.0,Beginner,Coursera
International Humanitarian Law in Theory and Practice ,"Not specified
International Humanitarian Law, International Law, Law",4.8,18.0,Beginner,Coursera
Music Education for Teachers Specialization,"Create a toolkit to teach popular music through improvisation, songwriting and music technologyUse a variety of scales and improvisation techniques to create effective and compelling improvisations Arrange songs to better communicate your emotional intentionsRecord a musical production
Improvisation, Music Education, Music, Songwriting, Music production",4.8,40.0,Intermediate,Coursera
Health Informatics Specialization,"Articulate a coherent problem definition of, and a plan for addressing, a health informatics problem. Answer a health informatics problem through data retrieval and analysis.Design a health informatics solution for decision support.Create a change management and deployment plan for a health informatics intervention.
Informatics, Health Informatics, Data Science, Decision Support System, Health Care",4.4,40.0,Beginner,Coursera
AI & Law ,"Understand the legal significance of the artificially intelligent software and hardware.Understand the impact of the emergence of artificial intelligence on the application and administration of law in the public sector.Understand the legal relevance of the use of artificially intelligent software in the private sector.Understand the importance of artificial intelligence for selected legal fields, including labour law, competition law and health law.
Not specified",4.7,21.0,Beginner,Coursera
Healthcare IT Support Specialization,"Not specified
Technical Support, Customer Support, Electronic Health Records, Health Information Technology, Telemedicine",4.8,40.0,Beginner,Coursera
Introduction to Software Engineering,"Describe software engineering, Software Development Lifecycle (SDLC), and software development tools, technologies and stacks.  List different types of programming languages and create basic programming constructs such as loops and conditions using Python.   Outline approaches to application architecture and design, patterns, and deployment architectures.   Summarize the skills required in software engineering and describe the career options it provides.
Software Engineering, Software Architecture, Python Programming, Agile and Scrum, Software Development Lifecycle (SDLC)",4.7,15.0,Beginner,Coursera
Six Sigma Black Belt Specialization,"DMAICOrganizational Planning and Development, Team Management, and Design for Six Sigma
Six Sigma Project implementation process
Statistics, Math",4.5,120.0,Intermediate,Coursera
Dynamic Public Speaking Specialization,"Substantial increase your confidence and presence as a dynamic speaker.   Develop delivery techniques for voice, movement, and gesture that engage audiences. Prepare effective speeches for various purposes (informative, persuasive, praise), occasions (workplace, special events, etc.), and audiences.    Master speechwriting techniques for storytelling, argument, style, topic framing, and discussing evidence.  
Communication, Presentation, Speech, Public Speaking",4.8,80.0,Beginner,Coursera
Nuts and Bolts of U.S. Immigration Law,"Not specified
Not specified",4.9,10.0,Intermediate,Coursera
Uncommon Sense Teaching Specialization,"You’ll discover how to bring out the best from your students in diverse teaching environments, where students often have a wide range of abilities.  
Teaching, active learning, social-emotional learning, online teaching, neurodiversity",5.0,48.0,Beginner,Coursera
Google IT Support (Deutsch)  Professional Certificate,"Die nötigen Grundkenntnisse für einen Einstieg in der IT-BrancheAusführung alltäglicher IT-Supportaufgaben, darunter den Zusammenbau von Computern, WLAN-Einrichtung und -verwaltung, Installation von Programmen und KundenserviceBereitstellung von Kundensupport, von der Identifizierung eines Problems bis hin zu Fehlerbehebung und DebuggingBeherrschung von Systemen und Konzepten wie Linux, Domain Name Systems, der Befehlszeile und binären Codes
Customer Service, Network Protocols, Cloud Computing, Encryption Algorithms, Debugging",4.7,240.0,Beginner,Coursera
Goodwill® Career Coach and Navigator Professional Certificate,"Foundational concepts of Career Coaching and NavigatingCareer possibilities for Career Navigators and Career CoachesCommon Career Development theories, models, and tools
Crisis Intervention, establishing trust, establish coaching agreements, Human-centered coaching, Gap Analysis, Case Management, outreach, intake, Recruitment, onboarding preparation, Networking, Occupational guidance, resume preparation, Professional Development, Research technology trends, establish business partnerships, virtual coaching",4.7,80.0,Beginner,Coursera
Positive Psychiatry and Mental Health ,"Not specified
Not specified",4.8,19.0,Not applicable,Coursera
"Ethics, Technology and Engineering ","Not specified
Not specified",4.6,19.0,Beginner,Coursera
Build Basic Generative Adversarial Networks (GANs),"Not specified
Components of GANs, WGANs, DCGANs, Controllable Generation, Conditional Generation",4.7,30.0,Intermediate,Coursera
International Law in Action: the Arbitration of International Disputes,"Not specified
Not specified",4.8,11.0,Not applicable,Coursera
Marketing en redes sociales de Meta Professional Certificate,"Crear y analizar una campaña publicitaria efectiva para tu público objetivo Crear un brief creativo que incluya los recursos de tu anuncio pagoCrear, editar y solucionar problemas de anuncios en el Administrador de anuncios de FacebookEstablecer y gestionar una presencia en redes sociales
Marketing digital, Publicidad de rendimiento, Marketing en redes sociales, Gestión de marcas, Marketing de contenidos",4.9,80.0,Beginner,Coursera
Coaching Skills for Managers Specialization,"Not specified
Active Listening, Communication, Management, Coaching",4.7,80.0,Intermediate,Coursera
Teach English Now! Foundational Principles,"Understand ways to motivate and properly engage studentsMaintain control of a classroom and avoid teacher burnoutDescribe the distinction between learning and acquisitionUse technology to your advantage in the classroom
Not specified",4.9,21.0,Not applicable,Coursera
American Contract Law I,"Not specified
Not specified",4.9,32.0,Beginner,Coursera
Aspectos básicos del diseño de la experiencia del usuario,"Identificar algunas de las responsabilidades laborales más comunes de los diseñadores de UX de nivel básico. Comprender algunos conceptos básicos del diseño de UX, como el diseño centrado en el usuario, el proceso de diseño, la accesibilidad, etc.Explicar por qué los sprints de diseño son una parte importante y útil del trabajo de un diseñador de UX.Empezar a crear un portfolio en línea donde puedas mostrar tus próximos trabajos.
Diseño de la experiencia del usuario (UXD), Experiencia del usuario (UX), Esquema, Investigación en UX, Prototipo",4.9,20.0,Beginner,Coursera
Inspired Leadership Specialization,"Not specified
Appreciative Inquiry, Negotiation, Leadership, Emotional Intelligence, Coaching",4.8,80.0,Intermediate,Coursera
Advanced Business Analytics Specialization,"Not specified
Data Analysis, SQL, Data Visualization, Mathematical Optimization",4.4,40.0,Intermediate,Coursera
Algorithmic Toolbox,"Essential algorithmic techniquesDesign efficient algorithmsPractice solving algorithmic interview problemsImplement efficient and reliable solutions
Software Testing, Computer Programming, Algorithms, Debugging, Dynamic Programming",4.6,40.0,Intermediate,Coursera
Google SEO Fundamentals,"Complete a competitive analysis on a webpage  Interpret brand recognition through social media  Create sitemaps and robot.txt files, plan redirects, and manage site errors  Use a variety of SEO tools to conduct an audience analysis and develop personas of your ideal buyer  
Social Media, Keyword Research, Marketing, Mathematical Optimization",4.8,29.0,Not applicable,Coursera
Introduction to English Common Law,"Not specified
Not specified",4.8,23.0,Beginner,Coursera
Inclusive Leadership: The Power of Workplace Diversity,"How to value & respect others to cultivate inclusion.Signature traits of inclusive leaders.Communicate with diverse individuals to achieve goals.
Diversity (Business), self-awareness, Communication, Emotional Intelligence, inclusive leadership",4.9,21.0,Beginner,Coursera
Artificial Intelligence (AI) Education for Teachers,"Compare AI with human intelligence, broadly understand how it has evolved since the 1950s, and identify industry applicationsIdentify and use creative and critical thinking, design thinking, data fluency, and computational thinking as they relate to AI applicationsExplain how the development and use of AI requires ethical considerations focusing on fairness, transparency, privacy protection and complianceDescribe how thinking skills embedded in Australian curricula can be used to solve problems where AI has the potential to be part of the solution
Ethical Awareness, Machine Learning, Thinking Skills, Design Thinking, Artificial Intelligence (AI)",4.7,16.0,Beginner,Coursera
Dog Emotion and Cognition,"Not specified
Cognitive Science, Evolution, Animal Behavior, Dog",4.7,22.0,Not applicable,Coursera
European Business Law  Specialization,"Navigate and understand relevant laws and regulations regarding the internal European Union marketEstablishing and running a company within the European Union Constructing and presenting a persuasive legal argument Creating a competitive edge for a company and protecting and defending a company's inventions and products 
Compete on the Internal Market, Foreign Policy, Law, Legal Research, Business Law",4.8,40.0,Beginner,Coursera
Introduction to Data Science in Python,"Understand techniques such as lambdas and manipulating csv filesDescribe common Python functionality and features used for data scienceQuery DataFrame structures for cleaning and processingExplain distributions, sampling, and t-tests
Python Programming, Numpy, Pandas, Data Cleansing",4.5,34.0,Intermediate,Coursera
Terrorism and Counterterrorism: Comparing Theory and Practice,"How to define terrorism and correct wrong assumptionsWhat can be done to limit the impact of terrorism?What are the current developments in Terrorism Studies?
Policy Analysis, International Law, History, counterterrorism, Terrorism Studies",4.8,20.0,Beginner,Coursera
Teach English Now! Theories of Second Language Acquisition,"Define your own personal teaching philosophyDescribe best practices for teaching listening, speaking, and pronunciationExplain grammar translation and audio-lingual teaching approachesUnderstand basic studies in second language acquisition
Not specified",4.9,17.0,Not applicable,Coursera
Diversity and Inclusion in Education,"Not specified
Diversity Equity And Inclusion Policies, Diversity Equity And Inclusion Initiatives, Teacher Education",4.8,17.0,Intermediate,Coursera
Agile Leadership Specialization,"Apply Agile principles and philosophy within your team and organizationDevelop change resilience at a personal, team, and organization levelTransform yourself, your team, and your organization from traditional into Agile
Project Management, Agile Management, Change Management, Scrum (Software Development), Agile Leadership",4.8,40.0,Beginner,Coursera
Data Analytics in the Public Sector with R Specialization,"Use the R programming language to gather, manipulate, analyze, visualize, and interpret dataIdentify and address common political and ethical challenges in data analysisInterpret data to inform public policy and public administrative functions using hands-on activities with real-world data sets
Public Policy, Data Analysis, Ggplot2, Data Visualization, Rstudio",4.8,80.0,Intermediate,Coursera
International Security Management,"Not specified
Not specified",4.7,8.0,Beginner,Coursera
Gender Analytics: Gender Equity through Inclusive Design Specialization,"Examine how policies, products, services & processes have gendered  outcomes that miss out on opportunities or create needless risksGet comfortable with concepts such as sex, gender, gender identity & intersectionality; and how seeing through these lenses can lead to innovationLearn qualitative & quantitative analytical techniques to uncover intersectional gender-based insights, paying special attention to unheard voicesUse human-centred design to create innovative solutions that will help you become a transformational leader
Data Analysis, Analytics, Leadership, Gender Based Analysis, Design Thinking",4.9,40.0,Beginner,Coursera
Influencer Marketing Strategy,"Not specified
Not specified",4.4,23.0,Intermediate,Coursera
Éxito Profesional Specialization,"Not specified
Project Management, Change Management, Management, Finance, Human Communication",4.7,40.0,Beginner,Coursera
تحليلات البيانات من Google Professional Certificate,"اكتساب فهم شامل للممارسات والعمليات التي يستخدمها محلل بيانات مبتدئ أو مشارك في وظيفته اليوميةتعلم المهارات التحليلية الأساسية (تنظيف البيانات وتحليلها ومؤثرات العرض) والأدوات (جداول البيانات، وSQL، وبرمجة R، وTableau) التعرّف على كيفية تنظيف البيانات وتنظيمها للتحليل، وإكمال التحليل والحسابات باستخدام جداول البيانات وبرمجة SQL وبرمجة Rتعرّف على كيفية تصور مؤثرات عرض نتائج البيانات وتقديمها في لوحات المعلومات والعروض التقديمية والأنظمة الأساسية لمؤثرات العرض شائعة الاستخدام
R Markdown, لغة البرمجة R, مؤثرات عرض البيانات (DataViz), Rstudio, تحليل البيانات, محفظة الوظائف, دراسة الحالة, تنظيف البيانات, حل المشكلات, عملية اتخاذ القرار, جدول البيانات, طرح الأسئلة, نظيف البيانات, SQL, سلامة البيانات, تحديد حجم العينة, أخلاقيات البيانات, جمع البيانات, بيانات التعريف, العمليات الحسابية للبيانات, تحليلات البيانات, تجميع البيانات, دول البيانات, العرض التقديمي, برنامج Tableau",4.8,200.0,Beginner,Coursera
International Law In Action: Investigating and Prosecuting International Crimes,"Not specified
Justice, Criminal Justice, International Law, Law",4.8,17.0,Not applicable,Coursera
Health Behavior Change: From Evidence to Action,"Identify social, behavioral, and psychological factors that influence health and health care.Inform clinical care, public health programs, and health policy through results of empirical studies.Utilize best practices from clinical psychology and public health to make informed health decisions and to optimize health behaviors.Apply theory, methods, and research results in the social and behavioral sciences to public health practice and policy.
health practices, health psychology, Mental Health, Public Health, behavioral psychology",4.8,15.0,Beginner,Coursera
Effective Communication in the Globalised Workplace Specialization,"Not specified
Communication, Writing, Intercultural Communication",4.6,40.0,Intermediate,Coursera
Teach English Now! Lesson Design and Assessment,"Manage classroom time with lesson plansDescribe the difference between memory and knowledge learningMotivate students with warm-up activitiesUnderstand the concept of content ""stickiness""
Not specified",4.9,21.0,Not applicable,Coursera
Introduction to Intellectual Property,"Identify the various forms of intellectual property protection available under U.S. Law Differentiate the advantages and disadvantages of intellectual property administration Analyze effective intellectual property strategies through case studiesExamine alternatives to formal intellectual property protections 
Brand Management, Asset Management, Value Proposition, Intellectual Property",4.8,15.0,Beginner,Coursera
Computational Thinking for Problem Solving,"Not specified
Simple Algorithm, Python Programming, Problem Solving, Computation",4.7,17.0,Beginner,Coursera
Teach English Now! Capstone Project 1,"Teach English with confidenceCreate a complete plan for a single lessonManage your classroom scheduleCompose your own teaching tips
Not specified",4.9,34.0,Not applicable,Coursera
Cloud Computing Law Specialization,"Analyse how cloud contracts and intellectual property rights shape cloud computing transactions.Explain how EU rules that govern personal data and cybersecurity apply to the provision and use of cloud services.Identify the implications for cloud customers and providers of law enforcement access requests, competition law, and potential tax liabilities.
General Data Protection Regulation (GDPR), Cybersecurity, Cloud Computing, Contract Law, Cloud Services",4.9,40.0,Beginner,Coursera
Learning to Teach Online,"Not specified
Teaching, Online Learning, Evaluation, Planning",4.7,17.0,Beginner,Coursera
IA generativa en el aula," Creación de textos, imágenes, vídeo y presentaciones con IA generativa.  Implicaciones éticas del uso de IA generativas en la educación. 
Artificial Intelligence (AI), Educational Technologies",4.8,10.0,Beginner,Coursera
Sustainability Analyst Fundamentals Specialization,"Not specified
Project Management, Data Analysis, Sustainability, Business Writing, Presentation",4.3,40.0,Beginner,Coursera
Introduction to Economic Theories,"Not specified
Not specified",4.5,40.0,Beginner,Coursera
Build Better Generative Adversarial Networks (GANs),"Not specified
StyleGANs, GAN Evaluation, Pros and Cons of GANs, GANs Alternatives, Bias in GANs",4.7,28.0,Intermediate,Coursera
Introducción a la inteligencia artificial Specialization,"Not specified
Not specified",4.7,160.0,Intermediate,Coursera
Writing and Editing: Word Choice and Word Order,"Learn how the words you choose can change the decisions people make  Use syntax strategicallyWrite with originality and produce sentences that nobody else can writeArrange a complex set of information in a reader-friendly way  
Creativity, Time management, Persuasion, Writing, Editing",4.7,20.0,Beginner,Coursera
Essentials of Global Health,"Not specified
Not specified",4.9,70.0,Not applicable,Coursera
Formula preguntas para tomar decisiones basadas en datos,"Explica cómo cada paso de la hoja de ruta de resolución de problemas contribuye en los escenarios de análisis comunes.Debate el uso de datos en el proceso de toma de decisiones.Demuestra el uso de hojas de cálculo para completar las tareas básicas del analista de datos, incluido el ingreso y la organización de datos.Describe las ideas clave asociadas con el pensamiento estructurado.
Toma de decisiones, Hoja de cálculo, Resolución de problemas, Cuestionamiento, análisis de datos",4.8,18.0,Beginner,Coursera
International Law in Action: A Guide to the International Courts and Tribunals in The Hague,"Not specified
Justice, Criminal Justice, International Law, Arbitration",4.8,18.0,Not applicable,Coursera
Aspectos básicos de la asistencia técnica,"Not specified
Código binario, Soporte al cliente, Linux, Solución de problemas",4.9,24.0,Beginner,Coursera
Expressway to Data Science: Python Programming Specialization,"Fundamentals of Python ProgrammingData Manipulation Packages such as Numpy and PandasData Visualization Packages such as Matplotlib and Seaborn
Python Libraries, Python Programming, Numpy, Pandas, Matplotlib",4.7,40.0,Beginner,Coursera
Google Proje Yönetimi Professional Certificate,"Giriş seviyesi bir proje yönetimi pozisyonunda başarılı olmak için gereken uygulamaları ve becerileri kavrayacaksınız.Bir projenin çeşitli evrelerinde etkili proje dokümantasyonu ve eserlerinin nasıl oluşturulacağını öğreneceksiniz.Scrum etkinliklerini uygulamaya, Scrum eserleri oluşturmaya ve Scrum rollerini anlamaya odaklanarak Çevik proje yönetimini öğreneceksiniz.Gerçek dünyayı yansıtan senaryolar aracılığıyla stratejik iletişim, problem çözme ve paydaş yönetimi konularında pratik yapacaksınız.
Proje Planlaması:, Risk Yönetimi, Görev Tahmini, Satın Alma, Stratejik Düşünme, Çevik Yönetim, Etkileme, Problem Çözme, Koçluk, İş Yazışmaları, Proje Yönetimi, Proje Başlatma Belgesi, Paydaş Yönetimi, Projeyi Yürütme, Kalite Yönetimi, Etkili İletişim, Değişim Yönetimi, Kariyer Gelişimi, Kurum Kültürü",4.9,240.0,Beginner,Coursera
Queering Identities: LGBTQ+ Sexuality and Gender Identity,"Not specified
Not specified",4.8,19.0,Beginner,Coursera
"Diversity, Equity, and Inclusion for Organizational Leaders Specialization","Examine the roots of DEI in social justice, what creates power and privilege, and how identities, biases, and stereotypes are formed. Learn effective business strategies to employ diversity, equity, and inclusion to enhance business initiatives.Focus on management practices for working with diverse teams as well as sustaining diversity, equity, and inclusion efforts in the workplace.
Organization Development, Cross-Cultural Communication, DEI Strategy, Leadership And Management, Workplace Inclusion",5.0,40.0,Beginner,Coursera
Desenvolvimento Ágil com Padrões de Projeto,"Not specified
Not specified",4.7,18.0,Intermediate,Coursera
Knowledge and Skills for Dementia Care: the SSLD Approach ,"Not specified
Not specified",4.6,29.0,Beginner,Coursera
Liderazgo y Pensamiento Crítico Specialization,"Not specified
Not specified",4.6,80.0,Expert,Coursera
Introduction to Breast Cancer,"Not specified
Cancer, Surgery, Biomarkers, Breast Cancer",4.9,12.0,Not applicable,Coursera
Diseño y Gestión de Proyectos de Desarrollo Specialization,"Identificar las fases, conceptos, procesos y herramientas de un diseño adecuado de proyectos de desarrollo con un enfoque por resultados.Aplicar distintas herramientas de gestión en proyectos de desarrollo para lograr los objetivos propuestos con los recursos disponibles.Evaluar los riesgos de un proyecto de desarrollo y su nivel de impacto para determinar una respuesta adecuada.
Gestión de Recursos Humanos, Gestión de proyectos, Manejo del tiempo, Control de proyecto, Sostenibilidad, Gestión de riesgos, Priorización de riesgos, Planificación estratégica, Análisis e identificación de riesgos, Gestion de Proyectos de Desarrollo, Sostenbilidad, Diseño de Proyectos, Evaluación de necesidades",4.8,40.0,Beginner,Coursera
Home-Based Child Care Specialization,"Not specified
Child Care, Business Accumen, Creativity, Planning & Instructing",4.5,40.0,Beginner,Coursera
Rédaction de contrats,"Not specified
Not specified",4.8,15.0,Not applicable,Coursera
Artificial Intelligence: Ethics & Societal Challenges,"Not specified
Not specified",4.6,13.0,Beginner,Coursera
Democracia y decisiones públicas. Introducción al análisis de políticas públicas,"Not specified
Not specified",4.8,21.0,Beginner,Coursera
Political Economy of Institutions and Development,"Not specified
Not specified",4.8,22.0,Beginner,Coursera
"Afrique et mondialisation, regards croisés","Not specified
Not specified",4.7,14.0,Beginner,Coursera
Online Learning  Design for Educators Specialization,"1. Investigate a range of challenges faced when learning in online environments2. Select and use a variety of design-thinking principles to develop basic digital multimodal texts3. Demonstrate an understanding of a range of techniques an educator can use to improve online learning environments and synchronous online classes
Video Conferencing, Lesson Plan, Virtual Class, Web Conferencing, Zoom, Teaching, Pedagogy, Instructional Design, Learning, Online Learning Community, Infographics, Multimedia, Design-thinking, Podcast, Video Production",4.7,40.0,Beginner,Coursera
Foundations of Teaching for Learning: Curriculum,"Not specified
Education, Curriculum Development, Pedagogy, Planning",4.6,10.0,Not applicable,Coursera
Excellence in Online Teaching,"Not specified
facilitating online learning, Professional Development, leveraging technology, Accessibility, building community",4.5,11.0,Beginner,Coursera
Innovación Educativa,"Analizar el concepto de innovación y las características de las innovaciones educativas. Conocer las diferentes tendencias en educación para aplicarlas en las innovaciones educativasIdentificar el impacto de la innovación educativa en la sociedad y en el ámbito educativo. 
Not specified",4.7,50.0,Beginner,Coursera
Civic Engagement in American Democracy,"Not specified
Not specified",4.8,13.0,Beginner,Coursera
Business English for Non-Native Speakers Specialization,"Not specified
Business Communication, Communication, Business Writing, Writing",4.5,120.0,Beginner,Coursera
Apply Generative Adversarial Networks (GANs),"Not specified
Convolutional Neural Network, Image-to-Image Translation, CycleGANs, Privacy Preservation, Pix2Pix",4.8,25.0,Intermediate,Coursera
Introduction aux Droits de l’Homme,"Not specified
International Law, International Relations, Humanitarian, Law",4.9,17.0,Not applicable,Coursera
"People, Technology and the Future of Mobility ","Learn about cutting-edge electric and autonomous vehicle technology.Examine the opportunities and challenges posed by new mobility through the perspectives of public policy, health, law, urban planning, and economics.Understand how you can play a role in transforming the future of mobility.
Social impact, mobility, Autonomous vehicles, technology, Electric Vehicles",4.7,19.0,Beginner,Coursera
Generative AI in Education,"Understand the fundamentals of generative AI in Education.Explore practical examples of a type of Generative AI in Education.Understand ethical considerations in using generative AI in education.Engage in uses of Generative AI and discussion on the impact it could have on the learning experience of all learners.
Not specified",0.0,5.0,Beginner,Coursera
Dirección y Gestión de Negocios Specialization,"Importancia del desarrollo estratégico y del marketing.Sistemas ágiles de gestión.Management de sistemas de información y procesos, integración de la tecnología con el negocio de la empresa.
Estrategia de negocios, Economy, Administración de Recursos Humanos, Tecnologías de la Información, Marketing",4.6,40.0,Beginner,Coursera
Teaching EFL/ESL Reading: A Task Based Approach,"Not specified
Not specified",4.7,22.0,Intermediate,Coursera
Hands-on Internet of Things Specialization,"How to build an autonomous networked device, how to program and connect this device, how to use wireless networking protocols.
Python Programming, Device Programming, Raspberry Pi, Machine Learning",4.7,80.0,Intermediate,Coursera
Security & Safety Challenges in a Globalized World,"Not specified
Not specified",4.8,11.0,Beginner,Coursera
Refugees in the 21st Century,"Not specified
Practice sifting complex factual information to identify important features and trends, Learn to apply technical legal and policy categories to a range of factual scenarios, Learn to engage with technical concepts language and materials, Practice navigating online in order to engage with specialised resources, Practice evaluating on-the-ground problems to identify pertinent solutions",4.8,27.0,Beginner,Coursera
La Philanthropie : Comprendre et Agir,"Not specified
Not specified",4.8,19.0,Not applicable,Coursera
Disability Inclusion in Education: Building Systems of Support ,"To use disability inclusion principles to describe the support needs of learners with disabilities.To identify the systemic support structures available to teachers within the education system.To recognise the impairment specific support needs of learners with disabilities.
teaching activities, Building Systems of Support, classroom strategies, Disability Inclusion",4.8,14.0,Beginner,Coursera
Claves para la innovación en la docencia universitaria,"Not specified
Not specified",4.8,12.0,Not applicable,Coursera
Envisioning Educational Transformation," Examine policy ambitions for educational transformation.Analyze local contexts, such as school systems, education systems, and learning schools.Build local visions for advancing educational access, quality, and equity
Policy Analysis, Systems Analysis, Leadership, Vision-building",0.0,30.0,Beginner,Coursera
"Primeros pasos en el proceso de diseño de UX: Empatizar, definir e idear","Describir métodos comunes de investigación en UX.Empatizar con los usuarios para comprender sus necesidades y dificultades.Desarrollar declaraciones de problemas para definir las necesidades del usuario. Generar ideas de posibles soluciones a los problemas de los usuarios. 
Diseño de la experiencia del usuario (UXD), Experiencia del usuario (UX), Esquema, Investigación en UX, Prototipo",4.9,30.0,Beginner,Coursera
Copyright Law,"Identify the basic elements of copyright Describe what copyright does and does not protect Explain the limits of copyright protection Analyze fair use and other complex doctrines that extend from copyright law 
Copyright, Copyright Protection, Fair Use",4.8,12.0,Not applicable,Coursera
Success,"Not specified
goal setting, Happiness, Personality Development, Personal Development",4.8,9.0,Beginner,Coursera
Smart Cities – Management of Smart Urban Infrastructures,"Not specified
Management, City Planning, City Management, Smart City",4.7,12.0,Beginner,Coursera
Liderazgo y habilidades de negociación Specialization,"Identificar las estrategias de negociación en función de los resultados esperados y su impacto en la relación entre las partes involucradasDesarrollar habilidades de comunicación más importantes: asertividad y empatía
Not specified",4.7,80.0,Expert,Coursera
International Cyber Conflicts,"Not specified
Cybersecurity, Cybercrime, Cyberwarfare, Internet Protocol (IP) Suite",4.5,8.0,Not applicable,Coursera
Fashion Design,"Innovative new design process techniques based on original researchHow to apply environmentally friendly initiatives to product developmentWays to demonstrate partnership with other brandsAbility to assess the sociocultural relationship between society and fashion
Trend Analysis, ethical design and production, Innovation, Collaboration, design technique",4.6,10.0,Intermediate,Coursera
Epidemics - the Dynamics of Infectious Diseases,"Not specified
Biology, Microbiology, Public Health, Vaccine Development",4.8,16.0,Not applicable,Coursera
Bases de la conception Expérience Utilisateur (UX),"Identifier les responsabilités professionnelles courantes des concepteurs UX débutants.Comprendre les concepts de la conception UX: la conception centrée sur l’utilisateur, le processus de conception, et la conception axée sur l’équité.Expliquer pourquoi les « design sprints » sont une partie importante et utile du travail d’un concepteur UX.Commencer à créer un portfolio en ligne où vous pourrez présenter vos futurs travaux.
Prototype, Conception Expérience Utilisateur (UXD), Recherche UX, Maquette fonctionnelle, Expérience utilisateur (UX)",4.6,21.0,Beginner,Coursera
Foundations of Career Navigating and Coaching,"Not specified
Crisis Intervention, establishing trust, establish coaching agreements, Human-centered coaching",4.7,15.0,Beginner,Coursera
Hot Topics in Criminal Justice,"Not specified
Not specified",4.6,18.0,Beginner,Coursera
Virtual Teacher Specialization,"Not specified
Education, Resource, Planning, Collaboration",4.6,40.0,Beginner,Coursera
Game Theory II: Advanced Applications,"Not specified
Not specified",4.7,16.0,Expert,Coursera
A Story of Economics: A Principles Tale Specialization,"Not specified
Economics, Economic Policy, Economic Systems, International Economics, International Trade",0.0,80.0,Beginner,Coursera
Sustainable high-end tourism,"Not specified
Not specified",0.0,9.0,Intermediate,Coursera
Urban Air Mobility,"You will get an understanding of new mobility concepts and the influence of Urban Air Mobility on the whole transport system.
Understanding why social acceptance plays such an important role, Analyse challenges and find solution concepts, Understanding new mobility concepts",4.6,16.0,Intermediate,Coursera
Reclaiming the Street for Livable Urban Spaces,"Explore the street as a space for experimentation and an arena for transitioning towards a new mobility paradigmUnderstand how tactical urbanism can be deployed for maximum effectiveness in changing the streetscapeArticulate the relationship between citizen activism and the bureaucratic structureRe-imagine the street as a space for people rather than infrastructure for moving traffic
Urban Planning, Citizen Activism, Tactical Urbanism, Transition Management, Street Experiments",4.7,19.0,Beginner,Coursera
IT Support Google Professional Certificate,"Dapatkan keterampilan yang dibutuhkan untuk berhasil dalam pekerjaan IT tingkat pemulaBelajar untuk melakukan tugas IT support sehari-hari termasuk perakitan komputer, jaringan nirkabel, menginstal program, dan layanan pelangganPelajari cara memberikan dukungan pelanggan secara menyeluruh, mulai dari mengidentifikasi masalah hingga pemecahan masalah dan debuggingPelajari cara menggunakan sistem termasuk Linux, Sistem Nama Domain, Antarmuka Baris Perintah, dan Kode Biner
Protokol Jaringan, Algoritma dan Teknik Enkripsi, Layanan Pelanggan, Debugging, Komputasi Cloud.",4.9,240.0,Beginner,Coursera
Astrobiology and the Search for Extraterrestrial Life,"Not specified
Biology, Solar Systems, Microbiology, Astrobiology",4.8,11.0,Not applicable,Coursera
Municipal Solid Waste Management in Developing Countries,"Not specified
Energy, Economy, Natural Resources, Environmental Protection",4.8,22.0,Intermediate,Coursera
International Water Law,"Not specified
Not specified",4.6,10.0,Intermediate,Coursera
Anticorrupción: Introducción a conceptos y perspectiva práctica,"Not specified
Not specified",4.8,14.0,Beginner,Coursera
Hypothesis-Driven Development,"How to drive valuable outcomes for your user and reduce waste for your team by diagnosing and prioritizing what you need to know about themHow to focus your practice of agile by pairing qualitative and quantitative analyticsHow to do just enough research when you need it by running design sprintsHow to accelerate value delivery by investing in your product pipeline
Usability Testing, Continuous Delivery, hypothesis-driven development, Lean Startup",4.7,10.0,Not applicable,Coursera
Formación docente basada en la práctica para desarrollar habilidades del siglo XXI,"Comprender un modelo de formación docente en que se integran las habilidades del siglo XXI, las prácticas generativas y las pedagogías de la prácticaAplicar metodologías de docencia universitaria para la formación docente centrada en la práctica y mediadas por tecnología digitalTomar decisiones sobre cómo implementar metodologías de docencia universitaria mediadas por la tecnología digital
Tomar decisiones, Comprender, Aplicar",4.8,27.0,Not applicable,Coursera
Power and Foreign Policy in International Relations,"Infer why any given nation-state behaves in a certain way in the world.Explain how relative strength and weakness create opportunities and constraints in foreign policymaking.Analyze the causes for power shifts and changes in the international order over time.
International Relations, Foreign Policy, diplomatic relations, diplomacy",4.8,16.0,Beginner,Coursera
